index,sid,text,polarity,file,text_original
2650,-,ضبط ویدیوها در کامپرشن AVCHD 2.0 صورت می گیرد که کیفیت فوق العاده بالایی را ارائه می کند.,2,data/extra/Sony HDR PJ710v_Hosseini.xml,ضبط ویدیوها در کامپرشن AVCHD 2.0 صورت می گیرد که کیفیت فوق العاده بالایی را ارائه می کند.
2651,-,این را وقتی تا کیفیت 1080p/60p Full HD همراه می کنیم واقعا نتیجه کم نظیر می شود.,1,data/extra/Sony HDR PJ710v_Hosseini.xml,این را وقتی تا کیفیت 1080p/60p Full HD همراه می کنیم واقعا نتیجه کم نظیر می شود.
2652,-,همانطور که گفتیم در سیستم لرزش گیر اپتیکال این دوربین هم پیشرفت چشمگیری نسبت به مدل های پیشین رخ داده است.,2,data/extra/Sony HDR PJ710v_Hosseini.xml,همانطور که گفتیم در سیستم لرزش گیر اپتیکال این دوربین هم پیشرفت چشمگیری نسبت به مدل های پیشین رخ داده است.
2653,-,البته این پیشرفت را می توان در همه ی مدل های سال 2012 ی سونی مشاهده کرد.,0,data/extra/Sony HDR PJ710v_Hosseini.xml,البته این پیشرفت را می توان در همه ی مدل های سال 2012 ی سونی مشاهده کرد.
2654,-,در تست های انجام شده این سیستم به خوبی می تواند تا 85 درصد لرزش دست شما را جبران کند و در سطح بهترین دوربین ها چون Panasonic X900M قرار گیرد.,2,data/extra/Sony HDR PJ710v_Hosseini.xml,در تست های انجام شده این سیستم به خوبی می تواند تا 85 درصد لرزش دست شما را جبران کند و در سطح بهترین دوربین ها چون Panasonic X900M قرار گیرد.
2655,-,این دوربین از نظر کنترل ها هم کاملا غنی می باشد.,1,data/extra/Sony HDR PJ710v_Hosseini.xml,این دوربین از نظر کنترل ها هم کاملاً غنی می باشد.
2656,-,شما با استفاده از یک پیچ فوکوس دستی در قسمت زیر لنز می‌توانید عمل فوکوس خودکار را انجام دهید.,0,data/extra/Sony HDR PJ710v_Hosseini.xml,شما با استفاده از یک پیچ فوکوس دستی در قسمت زیر لنز می‌توانید عمل فوکوس خودکار را انجام دهید.
2657,-,البته همواره حلقه ی دور لنز را بیشتر دوست داریم.,1,data/extra/Sony HDR PJ710v_Hosseini.xml,البته همواره حلقه ی دور لنز را بیشتر دوست داریم.
2658,-,همچنین می توانید نوردهی را نیز به صورت دستی تنظیم نمایید.,0,data/extra/Sony HDR PJ710v_Hosseini.xml,همچنین می توانید نوردهی را نیز به صورت دستی تنظیم نمایید.
2659,-,در مورد پروژکتور هم باید گفت که عملکرد آن شبیه به PJ760v است و پیشرفت چندانی نسبت به مدل پیشین نداشته.,-1,data/extra/Sony HDR PJ710v_Hosseini.xml,در مورد پروژکتور هم باید گفت که عملکرد آن شبیه به PJ760v است و پیشرفت چندانی نسبت به مدل پیشین نداشته.
2660,-,به هر صورت طبق ادعای سونی می توان تصویر را تا سایز 100 اینچ هم بر روی دیوار نشان داد.,0,data/extra/Sony HDR PJ710v_Hosseini.xml,به هر صورت طبق ادعای سونی می توان تصویر را تا سایز 100 اینچ هم بر روی دیوار نشان داد.
2661,-,در کل همانطور که گفتیم، PJ710v یک پیشرفت خیلی عالی نسبت به مدل های پیشین بوده است.,2,data/extra/Sony HDR PJ710v_Hosseini.xml,در کل همانطور که گفتیم،  PJ710v یک پیشرفت خیلی عالی نسبت به مدل های پیشین بوده است.
2662,-,این پیشرفت نخست در کیفیت فیلم برداری و سپس لرزش گیر تصویر رخ داده است.,1,data/extra/Sony HDR PJ710v_Hosseini.xml,این پیشرفت نخست در کیفیت فیلم برداری و سپس لرزش گیر تصویر رخ داده است.
2663,-,HP در سال 2009 برای اولین بار لپ‌تاپ‌های بیزینسی ProBook S را معرفی کرد.,0,data/extra/HP ProBook 4540s-A_Hosseini.xml,HP در سال 2009 برای اولین بار لپ‌تاپ‌های بیزینسی ProBook S را معرفی کرد.
2664,-,این لپ‌تاپ‌ها در سال 2010 به نسل اول پردازنده های Intel Core و همچنین بدنه ای آلومینیومی به روز شدند و این بار در سال 2012 نسل سوم این لپ‌تاپ‌ها وارد بازار شده است که نه تنها به طراحی آلومینیومی جدیدی دارند، بلکه از پردازنده های به روزتر و سریع‌تری نیز بهره می‌برند.,1,data/extra/HP ProBook 4540s-A_Hosseini.xml,این لپ‌تاپ‌ها در سال 2010 به نسل اول پردازنده های Intel Core و همچنین بدنه ای آلومینیومی به روز شدند و این بار در سال 2012 نسل سوم این لپ‌تاپ‌ها وارد بازار شده است که نه تنها به طراحی آلومینیومی جدیدی دارند،  بلکه از پردازنده های به روزتر و سریع‌تری نیز بهره می‌برند.
2665,-,مدل 4540s، یک مدل 15.6 اینچی از این سری جدید است که به تازگی وارد بازار شده است.,0,data/extra/HP ProBook 4540s-A_Hosseini.xml,مدل 4540s،  یک مدل 15.6 اینچی از این سری جدید است که به تازگی وارد بازار شده است.
2666,-,• طراحی و ساخت بدنه خارجی دستگاه از ترکیبی از فلز آلومینیوم و پلاستیک ساخته شده است.,0,data/extra/HP ProBook 4540s-A_Hosseini.xml,• طراحی و ساخت بدنه خارجی دستگاه از ترکیبی از فلز آلومینیوم و پلاستیک ساخته شده است.
2667,-,جنس بدنه این لپ‌تاپ طوریست که اثر انگشت را جذب نمی‌کند.,1,data/extra/HP ProBook 4540s-A_Hosseini.xml,جنس بدنه این لپ‌تاپ طوریست که اثر انگشت را جذب نمی‌کند.
2668,-,به همین دلیل سطح آن همواره تمیز باقی می‌ماند.,1,data/extra/HP ProBook 4540s-A_Hosseini.xml,به همین دلیل سطح آن همواره تمیز باقی می‌ماند.
2669,-,لبه های لپ‌تاپ کاملا انحنا داشته و این امر کمک قابل توجهی به کار کردن و حمل و نقل لپ‌تاپ می‌کند.,1,data/extra/HP ProBook 4540s-A_Hosseini.xml,لبه های لپ‌تاپ کاملا انحنا داشته و این امر کمک قابل توجهی به کار کردن و حمل و نقل لپ‌تاپ می‌کند.
2670,-,طراحی سری 4540s همانند اکثر لپ‌تاپ‌های کمپانی HP، بسیار ساده و در عین حال شکیل است.,2,data/extra/HP ProBook 4540s-A_Hosseini.xml,طراحی سری 4540s همانند اکثر لپ‌تاپ‌های کمپانی HP،  بسیار ساده و در عین حال شکیل است.
2671,-,وزن این دستگاه تنها 2.3 کیلوگرم است که برای یک لپ‌تاپ 15.6 اینچی، وزن بسیار مناسبی محسوب می‌شود.,2,data/extra/HP ProBook 4540s-A_Hosseini.xml,وزن این دستگاه تنها 2.3 کیلوگرم است که برای یک لپ‌تاپ 15.6 اینچی،  وزن بسیار مناسبی محسوب می‌شود.
2672,-,کیفیت ساخت 4540s همانند مدل‌های سال‌های گذشته خانواده ProBook بسیار بالا بوده و بدنه با ضربات وارد شده طی مصارف روزانه، دچار خمش و یا پیچش نمی‌شود.,2,data/extra/HP ProBook 4540s-A_Hosseini.xml,کیفیت ساخت 4540s همانند مدل‌های سال‌های گذشته خانواده ProBook بسیار بالا بوده و بدنه با ضربات وارد شده طی مصارف روزانه، دچار خمش و یا پیچش نمی‌شود.
2673,-,• ورودی‌ها و خروجی‌ها از لحاظ پورت‌ها، 4540s بسیار کامل است.,2,data/extra/HP ProBook 4540s-A_Hosseini.xml,• ورودی‌ها و خروجی‌ها از لحاظ پورت‌ها،  4540s بسیار کامل است.
2674,-,لبه جلویی دستگاه شامل ورودی و خروجی صوتی و یک کارت خوان چهار کاره می‌باشد.,0,data/extra/HP ProBook 4540s-A_Hosseini.xml,لبه جلویی دستگاه شامل ورودی و خروجی صوتی و یک کارت خوان چهار کاره می‌باشد.
2675,-,به علاوه خروجی‌های تصویری VGA و HDMI و پورت شبکه گیگابیتی نیز وجود دارند.,0,data/extra/HP ProBook 4540s-A_Hosseini.xml,به علاوه خروجی‌های تصویری VGA و HDMI و پورت شبکه گیگابیتی نیز وجود دارند.
2676,-,در دو طرف دستگاه چهار پورت USB قرار دارند که دو تای آن‌ها از نوع USB 2.0 بوده و دو تای دیگر از نوع USB 3.0 هستند.,0,data/extra/HP ProBook 4540s-A_Hosseini.xml,در دو طرف دستگاه چهار پورت USB قرار دارند که دو تای آن‌ها از نوع USB 2.0 بوده و دو تای دیگر از نوع USB 3.0 هستند.
2677,-,• صفحه نمایش همان‌طور که گفتیم، ProBook 4540s یک لپ‌تاپ 15.6 اینچی است.,0,data/extra/HP ProBook 4540s-A_Hosseini.xml,• صفحه نمایش همان‌طور که گفتیم،  ProBook 4540s یک لپ‌تاپ 15.6 اینچی است.
2678,-,صفحه نمایش قرار داده شده بر روی این لپ‌تاپ از دقت 1366x768 بهره می‌برد که تراکم پیکسلی متوسطی را ارائه می‌دهد.,0,data/extra/HP ProBook 4540s-A_Hosseini.xml,صفحه نمایش قرار داده شده بر روی این لپ‌تاپ از دقت 1366x768 بهره می‌برد که تراکم پیکسلی متوسطی را ارائه می‌دهد.
2679,-,کیفیت تصاویر تولید شده شفاف و رنگ‌ها نیز کاملا طبیعی و زنده هستند.,2,data/extra/HP ProBook 4540s-A_Hosseini.xml,کیفیت تصاویر تولید شده شفاف و رنگ‌ها نیز کاملا طبیعی و زنده هستند.
2680,-,از نقاط قوت اصلی صفحه نمایش این لپ‌تاپ‌ها می‌توان به روکش ضد بازتاب آن اشاره آن کرد که به کاربران این امکان را می‌دهد که بتوانند با لپ‌تاپ خود به راحتی در فضاهای پر نور و یا در زیر تابش مستقیم نور آفتاب کار کنند.,1,data/extra/HP ProBook 4540s-A_Hosseini.xml,از نقاط قوت اصلی صفحه نمایش این لپ‌تاپ‌ها می‌توان به روکش ضد بازتاب آن اشاره آن کرد که به کاربران این امکان را می‌دهد که بتوانند با لپ‌تاپ خود به راحتی در فضاهای پر نور و یا در زیر تابش مستقیم نور آفتاب کار کنند.
