dataset_index,text,actual_label,predicted_label,actual_label_name,predicted_label_name,is_correct,label_difference,label_distance,character_count,word_count,error_severity,error_direction
3111,در سمت چپ تبلت نیز شیار مموری کارت قرار دارد که از کارت های حافظه microSD با ظرفیت حداکثر 32 گیگابایت پشتیبانی می کند.,0,0,neutral,neutral,True,0,0,118,24,correct,correct
8676,من بررسی کردم و به محض اینکه این گوشی اومد(یک هفته پیش) 4 تا از این گوشی رو واسه خودم و دوستام خریدم جدی 4 تا,1,0,positive,neutral,False,-1,1,109,26,adjacent_class_error,predicted_more_negative
11037,در آخر من این تبلتو بهترین تبلت بازار تا به امروز می دونم و اون رو به همه کسانی که به دنبال تبلتی با کارایی بالا و نه فقط پرستیژ بالا هستند پیشنهاد میکنم.,2,2,very_positive,very_positive,True,0,0,154,34,correct,correct
9154,سیم کارت‌های قرار گرفته بر روی این گوشی می‌توانند باند های مختلف مخابراتی را در شبکه های 2G پشتیبانی کنند اما امکان استفاده از قابلیت‌های شبکه 3G فقط بر روی سیم کارت اول فراهم است.,-1,1,negative,positive,False,2,2,180,35,distant_class_error,predicted_more_positive
11472,اما باز هم خوبه بستگی به قیمتش داره اگه سر به فلک نکشه تو ایران خیلی خوبه,1,1,positive,positive,True,0,0,73,17,correct,correct
10144,من 1 سال این گوشی رو دارم گوشی خیلی خوبیه.,1,1,positive,positive,True,0,0,42,10,correct,correct
2156,ایا دو برابر کیفیت دوربین داره؟,0,0,neutral,neutral,True,0,0,31,6,correct,correct
4278,اپل تمام تلاش خود را کرده تا iPod Touch را باریک‌تر و سبک‌تر کند و در این کار کاملا موفق بوده!,2,1,very_positive,positive,False,-1,1,94,21,adjacent_class_error,predicted_more_negative
10774,بدین ترتیب که وقتی در بزرگنمایی های بالا در حال عکاسی از سوژه هستید، لرزش دست شما منجر به تار شدن تصویر گردد.,-1,1,negative,positive,False,2,2,109,23,distant_class_error,predicted_more_positive
9199,این دوربین در شرایط نوری ضعیف تا ISO 6400 عکسهای فوق العاده ای میگیره.,2,2,very_positive,very_positive,True,0,0,70,14,correct,correct
10535,نمی‌توان گفت که سخت افزار این گوشی ضعیف است، اما به واقع سخت افزار قدرتمندی نیز برای یک گوشی در این سطح محسوب نمی‌گردد.,0,-1,neutral,negative,False,-1,1,119,24,adjacent_class_error,predicted_more_negative
12862,با این حال از نظر کیفیت چاپ عکس باید گفت که در سطحی کاملا حرفه ای قرار ندارند.,-1,0,negative,neutral,False,1,1,78,18,adjacent_class_error,predicted_more_positive
8393,همانطور که گفتیم، توانایی ایجاد بزرگنمایی لنز SX50 HS بی نظیر است.,2,2,very_positive,very_positive,True,0,0,66,12,correct,correct
3784,مشخصا فیلم های این دوربین نویز کمتر، حساسیت بیشتر به نور و رنگ های غلیظ تری دارند.,1,1,positive,positive,True,0,0,82,17,correct,correct
10751,با توجه به کامپکت بودن به‌صرفه نیست که همین نکته سبب میشه به گزینه های دیگری فکر کرد.,-1,-1,negative,negative,True,0,0,85,18,correct,correct
383,همچنین کمینه‌ی نسبت کانونی آن نیز f/2.7-5.9 می‌باشد که دست کم در حالت واید لنز بسیار سریعی می‌باشد تا در شرایط نوری ضعیف بتوانید با سرعت‌های شاتر بالاتری عکاسی کنید.,1,2,positive,very_positive,False,1,1,165,30,adjacent_class_error,predicted_more_positive
9381,صفحش فوق‌العاده است و دوربین خوبی داره و عکس‌برداریش خیلی سریعه با اینکه اتوفوکوس داره.,2,2,very_positive,very_positive,True,0,0,87,15,correct,correct
4435,سلام تلویزیون های پلاسما عمر کمتری نسبت به led دارن و همین طور مقاومتشون در برابر ضربه کمتره در ضمن مصرف و گرما بیشتری هم دارن ولی اگه دنبال سایز بالا با قیمت پایین می گردین مورده نسبتا خوبیه ولی توصیه میکنم بودجتون رو بالا ببرین و led بخرین یا اگه پلاسما خریدین حتما خیلی مراقب ضربه خوردن و ریختن آب و..,-1,1,negative,positive,False,2,2,304,62,distant_class_error,predicted_more_positive
10460,یه خبر خوب در مورد این گوشی ، قراره برای این گوشی نسخه 4.1 اندروید عرضه بشه، تغییرات حاصله در این نسخه، اضافه شدن حالت STAMINA برای بهبود عملکرد باتری، بروزرسانی موزیک پلیر ، ویدئو، .,1,1,positive,positive,True,0,0,183,36,correct,correct
11724,"آندروید 4 روش نصب کردم ولی یه مشکل داره اونم اینه که فارسی نمیشه و توی سایت‌های فارسی , فارسی رو برعکس مینویسه.",-1,0,negative,neutral,False,1,1,111,23,adjacent_class_error,predicted_more_positive
3980,در سری کامپکت ها حرف اولو می زنه!,1,0,positive,neutral,False,-1,1,33,8,adjacent_class_error,predicted_more_negative
2493,• کیبورد و تاچ پد صفحه کلید هرچند که از نوع مدرن‌تر جزیره ای با کلیدهای جدا از هم جزیره‌ای نیست، ولی عملکرد بسیار خوبی دارد.,2,2,very_positive,very_positive,True,0,0,124,26,correct,correct
8776,نهایتا بر روی قاب پشتی نیز دوربین به همراه فلاش LED و بلندگوها تعبیه شده‌اند که به همراه لوگوی LG، قاب پشت را شیک و زیبا نموده‌اند.,1,0,positive,neutral,False,-1,1,131,27,adjacent_class_error,predicted_more_negative
2769,من خودم این تبلت رو دارم و هیچ مشکلی نداره رزولوشن عالی هست هیچ فرقی با نوت ۱۰.,2,0,very_positive,neutral,False,-2,2,79,18,distant_class_error,predicted_more_negative
7642,فروشش توی امریکا با قیمت واقعا مناسب شروع شده!,1,1,positive,positive,True,0,0,46,9,correct,correct
3896,یک پورت HDMI بر روی این دوربین وجود دارد که از آن طریق دوربین را می‌توانید به HDTV متصل کنید.,0,0,neutral,neutral,True,0,0,93,20,correct,correct
2802,مودهای عکاسی خیلی متنوع هستند.,2,1,very_positive,positive,False,-1,1,30,5,adjacent_class_error,predicted_more_negative
4838,من دیروز با پدرم رفته بودم دبی برای خرید کنسول بازی wii برترین کنسول دنیاست همتون عاشقش میشید.,1,0,positive,neutral,False,-1,1,94,18,adjacent_class_error,predicted_more_negative
6661,فیلم برداریشم خوبه با توجه به اینکه دوربین عکاسی هست.,0,1,neutral,positive,False,1,1,53,10,adjacent_class_error,predicted_more_positive
3173,مزایای این تبلت به همراه داشتن قابلیت های مکالمه تلفنی - قرار گرفتن سیم کارت (برای استفاده از اینترنت) - GPS - و نهایتا نسخه خوبی از اندروید است.,1,1,positive,positive,True,0,0,145,29,correct,correct
3557,بیاد میخرمش.,0,0,neutral,neutral,True,0,0,12,2,correct,correct
1167,تنها مشکل از نظر من سوکتشه که تا حالا مشکلی باهاش نداشتم و فکر نکنم اینقدرهام بد باشه .,1,1,positive,positive,True,0,0,87,19,correct,correct
3285,• جمع بندی در مجموع به راحتی می‌توان گفت سری 3 لپ‌تاپ‌های سامسونگ جزو بهترین و با کیفیت‌ترین لپ‌تاپ‌های ارزان قیمت موجود در بازار هستند.,2,2,very_positive,very_positive,True,0,0,136,25,correct,correct
7743,صفحه نمایش و.,0,0,neutral,neutral,True,0,0,13,3,correct,correct
12713,در ضمن کیفیت بسیار بالایی هم داره هم از لحاظ صدا هم دوربین.,2,2,very_positive,very_positive,True,0,0,59,13,correct,correct
8330,به طور کلی عکس‌های گرفته با گوشی One X کیفیت بسیار بالایی دارند.,2,2,very_positive,very_positive,True,0,0,64,13,correct,correct
2565,متم امروز خریدم.,0,0,neutral,neutral,True,0,0,16,3,correct,correct
4710,ولی اکسپریا ری هم صفحه نمایش با کیفیتی داره هم چگالی تصویر خوبی داره و تصاویر واضحی رو ارائه میده و هم پردازنده و چیپست گرافیکی بسیار خوبی داره.,2,1,very_positive,positive,False,-1,1,144,29,adjacent_class_error,predicted_more_negative
10588,همانند G575، کیبورد G585 نیز تجربه تایپی فوق‌العاده خوبی را ارائه می‌کند.,2,2,very_positive,very_positive,True,0,0,73,12,correct,correct
10432,"از طریق این پیچ تنظیم می‌توانید مودهای عکاسی مختلفی چون SR Auto، Panorama و حتی مودهای P,A,S,M را نیز انتخاب کنید.",1,0,positive,neutral,False,-1,1,114,21,adjacent_class_error,predicted_more_negative
4662,گوشی عالی.,2,2,very_positive,very_positive,True,0,0,10,2,correct,correct
908,یکی از مهمترین و اصلی ترین گزینه های یک عکس در هنگام کروپ آن ، عدم مشاهده اوجاج و حاشیه و پراکندگی رنگ اضافه در سوژه میباشد و تمام برندهای دوربین عکاسی با ساختن لنزهای بسیار حساس و دقیق سعی در از بین بردن این مورد میباشند و نیکون در این خصوص نسبت به سایرین موفق‌تر بوده .,1,2,positive,very_positive,False,1,1,271,58,adjacent_class_error,predicted_more_positive
7733,تبلت خوبی هست و براحتی در یک دست جا میشه و قیمت خوبی هم داره؛؛؛تنها ایرادی که میشه از اون گرفت مانیتورش هست که اصلن با مانیتور بکار رفته در آیپد رتینا قابل مقایسه نیست و تراکم پیکسل پایینی داره.,1,1,positive,positive,True,0,0,194,40,correct,correct
4907,آخر به کجا کشیده میشه؟,0,0,neutral,neutral,True,0,0,22,5,correct,correct
