index,sid,text,normalized_text,polarity,file
0,gr-6-1,حتما يکي بخريد.,حتما یکی بخرید.,0,data/main/Apple Ipod Touch 5th Generation - 64GB.xml
9051,-,حتما يکي بخريد.,حتما یکی بخرید.,2,data/extra/Apple Ipod Touch 5th Generation - 64GB.xml
1784,-,حرفه ای ترین مود عکاسی که بر روی این دوربین ارایه می‌شود و بیشترین اختیارات در تنظیمات نوردهی را به کاربر می‌دهد مود Program است.,حرفه ای ترین مود عکاسی که بر روی این دوربین ارایه می شود و بیشترین اختیارات در تنظیمات نوردهی را به کاربر می دهد مود Program است.,0,data/extra/(Canon Ixus 510 HS (PowerShot ELPH 530 HS.xml
4473,-,حرفه‌ای ترین مود عکاسی که بر روی این دوربین ارایه می‌شود و بیشترین اختیارات در تنظیمات نوردهی را به کاربر می‌دهد مود Program است.,حرفه ای ترین مود عکاسی که بر روی این دوربین ارایه می شود و بیشترین اختیارات در تنظیمات نوردهی را به کاربر می دهد مود Program است.,2,data/extra/(Canon IXUS 500 HS (ELPH 520 HS - IXY 3_Ahmadian.xml
1,gr-7-2,خودم سوني HX-100 دارم که خيلي ازش راضيم.,خودم سونی HX-100 دارم که خیلی ازش راضیم.,0,data/main/Sony Cyber-Shot DSC-HX10V.xml
11398,-,خودم سوني HX-100 دارم که خيلي ازش راضيم.,خودم سونی HX-100 دارم که خیلی ازش راضیم.,1,data/extra/Sony Cyber-Shot DSC-HX10V.xml
0,gr-7-1,خيلي ازش خوشم اومد،  بايد ببينيم قيمتش چنده اين مهمه,خیلی ازش خوشم اومد، باید ببینیم قیمتش چنده این مهمه,0,data/main/Asus PadFone 2 - 16GB.xml
4366,-,خيلي ازش خوشم اومد،  بايد ببينيم قيمتش چنده اين مهمه,خیلی ازش خوشم اومد، باید ببینیم قیمتش چنده این مهمه,1,data/extra/Asus PadFone 2 - 16GB.xml
2907,-,خيلي خوبه اما حيف که درايو نوري نداره!,خیلی خوبه اما حیف که درایو نوری نداره!,0,data/extra/Apple MacBook Pro With Retina Display-B.xml
0,gr-4-1,خيلي خوبه اما حيف که درايو نوري نداره!,خیلی خوبه اما حیف که درایو نوری نداره!,1,data/main/Apple MacBook Pro With Retina Display-B.xml
11316,-,خيلي روونه .,خیلی روونه .,1,data/extra/Samsung Galaxy Tab 2 10.1 P5100 - 16GB.xml
2,gr-9-3,خيلي روونه .,خیلی روونه .,2,data/main/Samsung Galaxy Tab 2 10.1 P5100 - 16GB.xml
11302,-,خيلي عالي من که خوشم اومد هميشه کار سامسونگ عالي,خیلی عالی من که خوشم اومد همیشه کار سامسونگ عالی,1,data/extra/Samsung Galaxy Tab 2 10.1 P5100 - 16GB.xml
0,gr-1-1,خيلي عالي من که خوشم اومد هميشه کار سامسونگ عالي,خیلی عالی من که خوشم اومد همیشه کار سامسونگ عالی,2,data/main/Samsung Galaxy Tab 2 10.1 P5100 - 16GB.xml
11322,-,خيلي عاليه ممنون,خیلی عالیه ممنون,1,data/extra/Samsung Galaxy Tab 2 10.1 P5100 - 16GB.xml
0,gr-12-1,"خيلي عاليه
ممنون
",خیلی عالیه ممنون,2,data/main/Samsung Galaxy Tab 2 10.1 P5100 - 16GB.xml
11315,-,خيلي مناسبه برام با توجه به اينکه ايپد هم داشتم.,خیلی مناسبه برام با توجه به اینکه ایپد هم داشتم.,1,data/extra/Samsung Galaxy Tab 2 10.1 P5100 - 16GB.xml
1,gr-9-2,خيلي مناسبه برام با توجه به اينکه ايپد هم داشتم.,خیلی مناسبه برام با توجه به اینکه ایپد هم داشتم.,2,data/main/Samsung Galaxy Tab 2 10.1 P5100 - 16GB.xml
6203,-,در ابتدا بابت این باتری کاملا نا امید شدیم، اما بعد از تست‌های انجام شده شاهد بودیم که این تبلت قادر بود تا 8 ساعت ممتد ویدئو پخش نماید که برای تبلت های 10 اینچی کاملا نرمال است.,در ابتدا بابت این باتری کاملا نا امید شدیم، اما بعد از تست های انجام شده شاهد بودیم که این تبلت قادر بود تا 8 ساعت ممتد ویدئو پخش نماید که برای تبلت های 10 اینچی کاملا نرمال است.,0,data/extra/Fujitsu Stylistic M532.xml
6264,-,در ابتدا بابت این باتری کاملا نا امید شدیم،  اما بعد از تست‌های انجام شده شاهد بودیم که این تبلت قادر بود تا 8 ساعت ممتد ویدئو پخش نماید که برای تبلت های 10 اینچی کاملا نرمال است.,در ابتدا بابت این باتری کاملا نا امید شدیم، اما بعد از تست های انجام شده شاهد بودیم که این تبلت قادر بود تا 8 ساعت ممتد ویدئو پخش نماید که برای تبلت های 10 اینچی کاملا نرمال است.,1,data/extra/Fujitsu Stylistic M532_Hosseini.xml
54,rev-55,در ابتدا بابت این باتری کاملا نا امید شدیم،  اما بعد از تست‌های انجام شده شاهد بودیم که این تبلت قادر بود تا 8 ساعت ممتد ویدئو پخش نماید که برای تبلت های 10 اینچی کاملا نرمال است.,در ابتدا بابت این باتری کاملا نا امید شدیم، اما بعد از تست های انجام شده شاهد بودیم که این تبلت قادر بود تا 8 ساعت ممتد ویدئو پخش نماید که برای تبلت های 10 اینچی کاملا نرمال است.,1,data/main/Fujitsu Stylistic M532.xml
6135,-,در جواب جناب عطاالله بيگ زاده در مورد اشکالي که گرفتن:  توي نسخه شماره ۴ آندرويد،  شما با سيم کارت‌هاي ايران امکان استفاده از wifi رو نخواهيد داشت و اين تنظيم به دليل تحريم است و حتي اگر روي حالت پرواز هم بريد،  باز گوشي تشخيص مي‌ده که سيم کارت شما متعلق به ايران هست و اجازه استفاده از wifi رو نخواهد داد.,در جواب جناب عطاالله بیگ زاده در مورد اشکالی که گرفتن: توی نسخه شماره ۴ آندروید، شما با سیم کارت های ایران امکان استفاده از wifi رو نخواهید داشت و این تنظیم به دلیل تحریم است و حتی اگر روی حالت پرواز هم برید، باز گوشی تشخیص می ده که سیم کارت شما متعلق به ایران هست و اجازه استفاده از wifi رو نخواهد داد.,-1,data/extra/Fujitsu Stylistic M532.xml
0,gr-8-1,"در جواب جناب عطاالله بيگ زاده در مورد اشکالي که گرفتن:

توي نسخه شماره ۴ آندرويد،  شما با سيم کارت‌هاي ايران امکان استفاده از wifi رو نخواهيد داشت و اين تنظيم به دليل تحريم است و حتي اگر روي حالت پرواز هم بريد،  باز گوشي تشخيص مي‌ده که سيم کارت شما متعلق به ايران هست و اجازه استفاده از wifi رو نخواهد داد.",در جواب جناب عطاالله بیگ زاده در مورد اشکالی که گرفتن: توی نسخه شماره ۴ آندروید، شما با سیم کارت های ایران امکان استفاده از wifi رو نخواهید داشت و این تنظیم به دلیل تحریم است و حتی اگر روی حالت پرواز هم برید، باز گوشی تشخیص می ده که سیم کارت شما متعلق به ایران هست و اجازه استفاده از wifi رو نخواهد داد.,0,data/main/Fujitsu Stylistic M532.xml
6079,-,در حقیقت خود این دوربین دارای Wi-Fi نیست ولی از طریق NFC می‌تواند با Wi-Fi دستگاه‌های سازگار کار کند.,در حقیقت خود این دوربین دارای Wi-Fi نیست ولی از طریق NFC می تواند با Wi-Fi دستگاه های سازگار کار کند.,0,data/extra/Panasonic Lumix DMC-G6_Hosseini.xml
6,rev-7,در حقیقت خود این دوربین دارای Wi-Fi نیست ولی از طریق NFC می‌تواند با Wi-Fi دستگاه‌های سازگار کار کند.,در حقیقت خود این دوربین دارای Wi-Fi نیست ولی از طریق NFC می تواند با Wi-Fi دستگاه های سازگار کار کند.,1,data/main/Panasonic Lumix DMC-G6.xml
1208,-,در روزگاری که اکثر کمپانی‌ها در تولید گوشی‌های هوشمند خود فقط به فکر بزرگ‌تر کردن صفحه نمایش بدون توجه به افزایش وزن گوشی هستند،  اپل دست به یک شگفتی زد و گوشی جدید خود را بزرگ‌تر ولی سبک‌تر تولید نمود.,در روزگاری که اکثر کمپانی ها در تولید گوشی های هوشمند خود فقط به فکر بزرگ تر کردن صفحه نمایش بدون توجه به افزایش وزن گوشی هستند، اپل دست به یک شگفتی زد و گوشی جدید خود را بزرگ تر ولی سبک تر تولید نمود.,1,data/extra/Apple iPhone 5 - 16GB_Hosseini.xml
10,rev-11,در روزگاری که اکثر کمپانی‌ها در تولید گوشی‌های هوشمند خود فقط به فکر بزرگ‌تر کردن صفحه نمایش بدون توجه به افزایش وزن گوشی هستند،  اپل دست به یک شگفتی زد و گوشی جدید خود را بزرگ‌تر ولی سبک‌تر تولید نمود.,در روزگاری که اکثر کمپانی ها در تولید گوشی های هوشمند خود فقط به فکر بزرگ تر کردن صفحه نمایش بدون توجه به افزایش وزن گوشی هستند، اپل دست به یک شگفتی زد و گوشی جدید خود را بزرگ تر ولی سبک تر تولید نمود.,1,data/main/Apple iPhone 5 - 16GB.xml
